gvkey,fyear,act,at,bkvlps,capx,ceq,ch,che,csho,cstk,dlc,dltt,dvt,ebit,ebitda,emp,intan,invt,itcb,ivaeq,ivao,lct,lt,mib,ni,oiadp,ppegt,ppent,pstkl,pstkrv,rect,revt,sale,seq,txdb,txditc,txt,utme,xad,xopr,xrd,sich,mkvalt,prcc_f,naics,sic,marketval,log_sales,log_employee_base,log_asset_total,leverage1,leverage2,leverage3,randd,cap2asset,ebitda2asset,firmyr_patent_count,firmyr_fcitation06_mean,firmyr_fcitation06_total,firmyr_bcitation06_mean,firmyr_bcitation06_total,firmyr_nclaims_mean,firmyr_nclaims_total,firmyr_complexity_mean,firmyr_generality_mean,firmyr_originality_mean
13200,2002,249.06,832.442,10.5864,126.462,339.115,113.944,129.092,32.033,0.32,10.649,296.785,0,22.293,102.695,1.58,115.9,19.948,0,0,2.554,107.032,448.356,44.971,-4.857,22.293,828.796,443.86,0,0,62.545,386.871,386.871,339.115,33.33,33.33,-7.019,,,284.176,30.154,3674,388.8806,12.14,334413,3674,388.8806,5.958091,0.4574248,6.724363,0.0127925,0.5386033,0.3565233,3.406317,0.1519169,0.123366,7,9.772985,68.4109,148.4178,1038.925,40.71429,285,5.328894,0,0.5706655
13200,2003,339.882,865.54,9.4908,47.022,308.329,214.777,231.813,32.487,0.325,5.505,368.307,0,12.078,94.718,1.42,115.9,14.329,0,0,3.719,81.373,504.403,52.808,-48.162,12.078,863.774,387.977,0,0,59.579,348.884,348.884,308.329,42.435,42.435,0.924,,,254.166,29.965,3674,699.77,21.54,334413,3674,699.77,5.85474,0.3506569,6.763354,0.0063602,0.582761,0.4255228,3.40003,0.0543268,0.1094323,5,13.63302,68.1651,403.2138,2016.069,55.8,279,5.120435,0.1428571,0.6538126
13200,2004,345.726,872.871,10.6905,80.136,349.473,142.3,226.928,32.69,0.327,3.018,315.888,0,51.3,134.454,1.42,115.906,16.066,0,0,2.91,90.664,458.674,64.724,24.466,51.3,941.366,396.461,0,0,68.737,395.539,395.539,349.473,43.886,43.886,5.761,,,261.085,30.52,3674,573.7095,17.55,334413,3674,573.7095,5.980249,0.3506569,6.771788,0.0034576,0.5254774,0.3618954,3.418382,0.0918074,0.1540365,3,64.63776,193.9133,737.3607,2212.082,26.33333,79,5.210958,0,0.506696
13204,2000,650.6,1385.7,-7.77,29.4,-311.7,66,66,40.116,0.4,47.6,991.1,0,164.7,228.3,7.4,358.8,224.2,0,0,0,507.8,1697.4,,22.7,164.7,426.8,251.3,0,0,296.8,2622.3,2622.3,-311.7,0,0,15.1,,20.1,2394,0,5040,1479.277,36.875,423490,5040,1479.277,7.871807,2.00148,7.233961,0.0343509,1.22494,0.7152342,,0.0212167,0.1647543,2,3.7861,7.5722,50.97,101.94,14,28,5.990699,0,0.6847826
13219,2002,42.114,55.2,11.2244,0.885,40.116,1.307,6.207,3.574,6.596,1.5,7.5,1.285,3.433,4.913,0.4,5.201,18.856,0,0,0,6.644,15.084,0,1.781,3.433,24.716,7.885,0,0,15.912,71.951,71.951,40.116,0.256,0.256,0.725,,0.64,67.038,1.512,3580,31.5584,8.83,333319,3580,31.55842,4.275985,-0.9162908,4.010963,0.0271739,0.2732609,0.1358696,0.4134333,0.0160326,0.0890036,1,0,0,37.941,37.941,16,16,5.541911,,0.6999999
13227,2002,269.974,965.275,12.0485,69.755,485.928,104.685,127.231,40.331,0.403,11.365,154.055,0,36.62,67.657,16.2,310.584,6.223,0,8.73,28.325,224.643,405.334,74.013,-95.943,36.62,389.324,309.451,0,0,106.239,603.998,603.998,485.928,0,0,-3.49,,46.384,536.341,,8200,661.4284,16.4,611310,8200,661.4284,6.403571,2.785011,6.872413,0.0117738,0.4199156,0.159597,,0.0722644,0.0700909,1,0,0,295.9398,295.9398,18,18,6.272463,,0.6504723
13235,2002,4.486,7.513,2.5417,0.25,6.954,2.356,3.143,2.736,0.313,0,0,0,0.533,0.77,0.026,,0.79,0,0,0,0.259,0.559,0,0.886,0.533,2.865,1.739,0,0,0.425,6.185,6.185,6.954,0,0,0.595,,0.242,5.415,1.053,2835,4.5965,1.68,325413,2835,4.59648,1.822127,-3.649659,2.016635,0,0.0744044,0,0.0516432,0.0332757,0.102489,1,0,0,29.4028,29.4028,11,11,5.856924,,0.8333333
13282,2000,14.819,27.872,-0.11,3.397,-3.784,9.539,12.183,34.404,0.346,1.576,18.835,0,-21.33,-18.81,0.236,0,1.377,0,0,0,8.593,31.656,0,-28.605,-21.33,26.208,12.608,0,0,0.501,10.24,10.24,-3.784,0,0,0,,,29.05,17.511,2836,309.292,8.99,325414,2836,309.292,2.326302,-1.443923,3.327623,0.0565442,1.135764,0.6757678,2.862829,0.1218786,-0.6748708,3,11.065,33.195,76.85333,230.56,15.33333,46,6.253572,0.8333333,0.744709
13282,2001,7.605,27.37,-0.5913,10.219,-21.768,2.084,3.284,36.815,0.373,0,26.232,0,-28.001,-24.437,0.239,0,2.129,0,0,0,10.114,49.138,0,-30.094,-28.001,36.427,19.263,0,0,1.612,10.882,10.882,-21.768,0,0,0,,,35.319,16.498,2836,176.712,4.8,325414,2836,176.712,2.38711,-1.431292,3.309448,0,1.795323,0.9584216,2.803239,0.373365,-0.8928389,4,8.6569,34.6276,454.9835,1819.934,15.25,61,5.466391,0,0.7057993
13286,2000,93.027,102.18,5.9971,4.761,75.738,61.758,70.757,12.629,1.456,0,0,0,2.677,6.645,0.498,0,0,0,0,0,26.442,26.442,0,4.633,2.677,23.202,5.863,0,0,14.195,94.255,94.255,75.738,0,0,2.081,,,87.61,16.009,7372,123.1328,9.75,511210,7372,123.1328,4.546004,-0.6971552,4.626736,0,0.2587786,0,2.773151,0.0465942,0.0650323,5,7.267,36.335,485.4356,2427.178,16.6,83,5.38264,0.5,0.4075473
13286,2001,88.051,97.156,5.7249,4.404,70.468,20.105,67.943,12.309,1.456,0,0,0,-1.35,2.474,0.439,0,0,0,0,0,26.688,26.688,0,-1.344,-1.35,27.607,6.447,0,0,11.007,94.259,94.259,70.468,0,0,0.126,,,91.785,17.954,7372,119.028,9.67,511210,7372,119.028,4.546046,-0.8232558,4.576318,0,0.2746922,0,2.887813,0.0453292,0.0254642,2,0,0,422.6972,845.3943,8,16,5.383372,,0.6207207
13286,2002,63.207,94.209,4.9461,4.06,57.602,19.289,35.064,11.646,1.456,0.616,0.019,0,0.641,6.757,0.464,22.551,0,0,0,0,36.588,36.607,0,-7.954,0.641,33.536,7.91,0,0,17.234,99.489,99.489,57.602,0,0,0.225,,,92.732,16.364,7372,78.6105,6.75,511210,7372,78.6105,4.600047,-0.7678707,4.545516,0.0065387,0.3885722,0.0002017,2.795084,0.0430957,0.0717235,2,0,0,87.204,174.408,9.5,19,6.604201,,0.3398693
13312,2001,2959,14885,6.2505,1267,5612,296,686,897.849,3067,496,3191,465,694,1919,,1,827,0,254,247,2862,9149,124,1348,694,18112,10207,0,0,1334,10578,10578,5612,940,940,543,,,8659,18,1000,,21.75,212,1000,19528.21,9.266532,,9.608109,0.0333221,0.6146456,0.2143769,2.890372,0.0851192,0.1289217,1,13.3419,13.3419,40.0257,40.0257,14,14,5.461399,,0.6666666
13312,2002,5527,29862,4.2425,2749,12821,1199,1616,3022.021,4895,1797,6383,784,1843,3596,,513,1509,0,1505,1470,5841,16709,332,1648,1843,31363,19484,0,0,2294,16029,16029,12821,1600,1600,955,,,12433,26,1000,,11.8,212,1000,35659.85,9.682155,,10.30434,0.0601768,0.5595406,0.2137499,3.258096,0.0920568,0.1204206,6,2.0587,12.3522,67.79012,406.7407,13.33333,80,4.986206,,0.7144445
13318,2000,197.725,612.904,14.1469,37.373,258.733,4.421,4.421,18.289,0.183,2.865,195.944,5.926,86.806,134.769,4.1,114.255,75.734,0,,0,119.097,354.171,0,44.71,86.806,525.177,281.817,0,0,112.767,1080.601,1080.601,258.733,39.13,39.13,28.89,,9.132,945.832,,2015,550.9561,30.125,311999,2015,550.9561,6.985273,1.410987,6.418208,0.0046745,0.5778572,0.3196977,,0.0609769,0.219886,2,3.7922,7.5844,41.7142,83.42841,27,54,5.753434,0,0.7166666
13326,2001,183.572,257.95,4.6153,5.108,194.054,121.057,121.057,42.046,0.492,0,0,0,34.379,39.832,0.455,56.242,23.096,0,0,0,47.183,63.896,0,28.462,34.379,24.229,13.856,0,0,23.269,302.932,302.932,194.054,0,0,12.996,,22.064,263.1,,2750,403.2211,9.59,32311,2750,403.2211,5.713508,-0.7874579,5.552766,0,0.2477069,0,,0.0198023,0.1544175,1,0,0,35.6587,35.6587,6,6,5.259916,,0.7142857
13332,2000,21.117,27.211,2.1134,0.596,18.799,0.115,5.82,8.895,0.359,0.08,3.284,0,-2.518,-1.639,0.104,0.105,8.178,0,0,0,4.859,8.412,0,-0.186,-2.518,11.357,5.989,0,0,6.899,27.154,27.154,18.799,0,0,0,,,28.793,2.696,3845,20.8477,2.34375,334510,3845,20.84766,3.301524,-2.263364,3.303621,0.00294,0.3091397,0.1206865,0.9917692,0.0219029,-0.060233,1,0,0,89.0424,89.0424,14,14,6.27374,,0.5751634
13332,2001,23.591,29.872,1.9573,0.688,21.006,3.362,7.332,10.732,0.432,0.087,3.197,0,-0.086,0.664,0.086,0.098,8.601,0,0,0,5.596,8.866,0,-0.178,-0.086,12.005,6.183,0,0,7.156,27.736,27.736,21.006,0,0,0,,,27.072,2.325,3845,46.1476,4.3,334510,3845,46.1476,3.322731,-2.453408,3.396922,0.0029124,0.2967997,0.1070233,0.84372,0.0230316,0.0222282,1,0,0,257.2745,257.2745,9,9,6.098171,,0.6285714
13332,2003,16.585,18.762,1.3576,0.776,15.034,3.717,3.717,11.074,0.448,0,0,0,-2.516,-1.627,0.088,0.084,6.347,0,0,0,3.689,3.728,0,-0.939,-2.516,8.359,2.093,0,0,6.18,28.563,28.563,15.034,0,0,0,,0.077,30.19,2.503,3845,34.7724,3.14,334510,3845,34.77236,3.352112,-2.430418,2.931834,0,0.1986995,0,0.91749,0.0413602,-0.0867178,1,0,0,216.1648,216.1648,14,14,5.689786,,0.7916667
13351,2000,767.8,2565.2,17.3828,217.3,717.7,3.3,3.3,41.288,0.4,114.4,523.3,0,-117.2,35.8,9.283,6.1,522.8,0,18.7,0,589.1,1847.5,,-129.8,-117.2,3900.3,1517,0,0,190.6,2978.9,2978.9,717.7,0,0,-6.8,,,2943.1,9.6,3312,49.0295,1.1875,331111,3312,49.0295,7.99931,2.228185,7.849792,0.0445969,0.7202168,0.2039997,2.261763,0.0847107,0.013956,1,0,0,91.7154,91.7154,10,10,5.883049,,0.751634
13353,2001,811.1,5067.5,59.4821,387.9,1980.1,,21.3,33.289,332.9,455.1,1420.5,131.2,476,740.3,5.235,0,227.1,70.2,128.6,604.7,879.5,3057,0,246.5,476,6535.4,3222.6,30.4,30.4,484.7,2318.7,2318.7,2010.5,399,469.2,156.6,,,1578.4,,4931,,,2211,4931,,7.748762,1.655367,8.530602,0.0898076,0.603256,0.2803157,,0.0765466,0.1460878,2,5.67915,11.3583,51.11405,102.2281,23.5,47,5.821453,0.6666666,0.784585
13353,2002,766.5,5332.3,61.5789,386.4,2049.9,,13.3,33.289,332.9,381.8,1432.4,180.8,485.3,753.2,5.172,0,244.5,65.8,130.9,556.3,839,3252,0,259.2,485.3,6822.7,3385,30.4,30.4,394.4,2295.9,2295.9,2080.3,430.5,496.3,157.7,,,1542.7,,4931,,,2211,4931,,7.73888,1.643259,8.581538,0.0716014,0.6098682,0.268627,,0.072464,0.1412524,1,0,0,35.6587,35.6587,15,15,6.014119,,1
13353,2003,826.9,6644.6,64.0422,382,2131.9,,20,33.289,332.9,480.1,1435.3,180.8,471.3,747.5,5.146,0,276.2,61.4,136.2,675.1,930.1,4482.3,0,256.7,471.3,7173.1,4499,30.4,30.4,389.1,2521.9,2521.9,2162.3,456.4,517.8,154.9,,,1774.4,,4931,,,2211,4931,,7.832768,1.63822,8.801559,0.0722542,0.6745778,0.21601,,0.0574903,0.1124974,2,3.78695,7.5739,160.4237,320.8474,17.5,35,5.716903,,0.768018
13353,2004,806,7050.3,66.2141,388.9,2204.2,,26.1,33.289,332.9,213.2,1683.1,180.8,459.2,733.3,4.791,0,273.8,56.9,165.3,738.3,668.2,4815.7,0,249.9,459.2,7325.9,4572.6,30.4,30.4,417.8,2616.6,2616.6,2234.6,548.5,605.4,153.2,,,1883.3,,4931,,,2211,4931,,7.869631,1.566739,8.860826,0.0302398,0.683049,0.2387274,,0.0551608,0.1040098,1,0,0,160.1028,160.1028,26,26,3.970917,,0.3181818
13354,2000,450.538,502.859,15.0875,12.047,328.003,6.431,6.431,21.74,0.226,14.477,21.26,0,38.524,42.497,0.965,5.098,140.065,0,11.418,5.484,144.361,168.801,3.555,27.229,38.524,40.843,27.996,2.5,2.5,284.968,1702.296,1702.296,330.503,0.972,0.972,14.925,,,1659.799,,5065,209.2475,9.625,336390,3714,209.2475,7.439733,-0.0356272,6.22031,0.0287894,0.3356826,0.0422783,,0.023957,0.0845108,3,13.7433,41.2299,133.9289,401.7868,22.33333,67,6.220709,0.8,0.8864316
13354,2001,482.444,533.368,14.5421,2.608,319.446,3.025,3.025,21.967,0.229,97.534,6.196,0,-10.537,-6.019,0.985,4.742,225.662,0,10.268,5.777,199.531,209.571,1.851,-8.209,-10.537,42.509,25.687,2.5,2.5,234.128,1267.746,1267.746,321.946,0,0,-3.937,,,1273.765,,5065,158.3821,7.21,336390,3714,158.3821,7.144996,-0.0151136,6.279212,0.1828644,0.3929201,0.0116167,,0.0048897,-0.0112849,2,10.9005,21.801,69.3379,138.6758,20,40,6.47959,0.6666666,0.8378788
13354,2002,508.839,551.235,14.0703,3.159,307.013,2.758,2.758,21.82,0.229,40.248,14.281,0,-14.076,-9.308,1,6.826,290.064,0,11.097,5.405,216.152,237.106,4.616,-14.04,-14.076,39.259,18.381,2.5,2.5,200.738,1100.382,1100.382,309.513,2.704,2.704,12.932,,,1109.69,,5065,235.4378,10.79,336390,3714,235.4378,7.003413,0,6.312161,0.0730142,0.430136,0.0259073,,0.0057308,-0.0168857,1,0,0,284.2202,284.2202,51,51,6.118729,,0.8917749
13354,2003,520.519,579.703,14.7478,5.454,323.228,4.702,4.702,21.917,0.229,43.373,24.359,0,21.803,27.095,1,15.575,219.664,0,13.142,9.512,216.165,248.982,4.993,11.239,21.803,40.759,20.242,2.5,2.5,274.251,1323.902,1323.902,325.728,3.178,3.178,9.407,,,1296.807,,5065,306.1805,13.97,336390,3714,306.1805,7.188339,0,6.362516,0.0748193,0.4294992,0.0420198,,0.0094083,0.0467395,5,0,0,311.114,1555.57,25.4,127,5.927373,,0.5966755
13354,2004,482.145,543.338,18.2171,4.782,401.687,43.409,175.91,22.05,0.231,10.26,13.71,0,-2.125,0.598,0.77,15.062,140.739,0,13.092,5.988,120.127,138.725,0.426,77.2,-2.125,38.752,20.418,2.5,2.5,126.992,567.077,567.077,404.187,0,0,0.478,,4.168,566.479,,5065,329.6475,14.95,336390,3714,329.6475,6.340495,-0.2613648,6.297731,0.0188833,0.2553199,0.0252329,,0.0088012,0.0011006,2,0,0,141.1695,282.339,20.5,41,6.747696,,1
13365,2001,436.774,543.394,10.3277,17.722,365.642,222.339,222.339,35.404,0.356,3.185,24.899,0,61.595,72.441,0.685,0,115.615,0,0,0,151.56,177.752,0,62.487,61.595,159.353,102.583,0,0,93.322,509.686,509.686,365.642,,,38.629,,,437.245,53.244,2834,2449.957,69.2,325412,2834,2449.957,6.233795,-0.3783364,6.297835,0.0058613,0.3271144,0.0458213,3.974885,0.0326135,0.1333121,1,7.5739,7.5739,60.5912,60.5912,20,20,5.929365,,0.75
13365,2003,847.504,1180.937,12.9967,80.617,867.995,367.142,396.542,66.786,0.671,8.51,34.027,0,231.856,251.403,1.234,60.067,163.926,0,0,15.055,274.787,312.942,0,167.566,231.856,323.83,223.516,0,0,252.788,902.864,902.864,867.995,0,0,95.149,,21.377,651.461,95.153,2834,4374.483,65.5,325412,2834,4374.483,6.805572,0.2102609,7.074063,0.0072061,0.2649947,0.0288136,4.555486,0.0682653,0.2128844,1,0,0,2717.731,2717.731,13,13,6.160834,,0.3752914
13365,2004,878.246,1333.269,9.9721,46.907,1042.046,419.878,452.254,104.496,1.049,8.447,32.355,0,357.648,383.326,1.5,83.108,150.252,0,3.5,89.143,207.645,291.223,0,123.103,357.648,343.478,236.831,0,0,214.738,1309.088,1309.088,1042.046,0,0,71.337,,45.637,925.762,214.895,2834,3521.515,33.7,325412,2834,3521.515,7.177086,0.4054651,7.195389,0.0063356,0.2184278,0.0242674,5.37015,0.0351819,0.2875084,1,0,0,324.7254,324.7254,11,11,5.993442,,0.7499999
13369,2000,148.648,633.061,1.3604,29.266,151.861,71.067,80.664,111.63,1.116,216.74,137.545,0,-33.002,58.462,5.334,116.131,21.442,0,12,0,325.021,479.82,1.38,-68.058,-33.002,680.615,284.518,0,0,40.243,358.463,358.463,151.861,11.813,11.813,-5.188,,,300.001,35.309,3695,73.2572,0.65625,334613,3695,73.25719,5.881825,1.674101,6.450567,0.3423683,0.7579364,0.2172697,3.564138,0.0462294,0.0923481,7,13.46097,94.2268,98.10793,686.7555,30.71428,215,5.767131,0.3365079,0.48849
13369,2001,56.613,407.85,-1.295,25.673,-144.939,17.486,17.821,111.925,1.119,0,0,0,-89.012,6.994,3.789,90.185,11.766,0,4.076,0,33.305,551.391,1.398,-296.395,-89.012,684.115,232.256,0,0,25.148,282.613,282.613,-144.939,1.003,1.003,-9.433,,,275.619,39.546,3695,4.477,0.04,334613,3695,4.477,5.644078,1.332102,6.0109,0,1.351946,0,3.677464,0.0629472,0.0171485,3,0,0,69.2898,207.8694,28,84,5.96638,,0.3052288
13369,2002,86.974,317.2,5.5222,13.893,127.96,23.52,23.52,23.172,0.232,10.229,129.923,0,-21.637,33.933,4.353,9.142,14.925,0,0,0,59.317,189.24,0,270.496,-21.637,220.528,196.414,0,0,46.241,286.704,286.704,127.96,0,0,1.987,,,252.771,43.98,3695,100.3348,4.33,334613,3695,100.3348,5.65845,1.470865,5.759532,0.0322478,0.5965952,0.4095933,3.783735,0.0437989,0.1069767,10,8.15306,81.5306,488.2873,4882.873,29.2,292,6.83811,0,0.5638971
13369,2003,158.943,347.807,7.0133,25.892,166.588,70.058,70.058,23.753,0.238,20.247,95.801,0,46.398,88.779,4.743,4.257,25.501,0,0,0,85.418,181.219,0,36.04,46.398,247.196,184.536,0,0,60.628,438.292,438.292,166.588,0,0,1,,,349.513,42.085,3695,347.0313,14.61,334613,3695,347.0313,6.082885,1.55667,5.851648,0.0582133,0.5210332,0.275443,3.739691,0.0744436,0.2552536,7,1.038143,7.267,327.7153,2294.007,21.42857,150,6.033034,,0.3019087
13369,2004,220.953,431.095,10.2486,59.202,287.626,104.11,104.11,28.065,0.281,0,80.5,0,53.354,92.44,5.308,1.523,35.815,0,0,0,62.969,143.469,0,51.355,53.354,304.707,205.642,0,0,79.213,458.377,458.377,287.626,0,0,1.071,,,365.937,40.783,3695,527.0607,18.78,334613,3695,527.0607,6.127692,1.669215,6.066329,0,0.3328013,0.1867338,3.708265,0.1373294,0.2144307,2,0,0,567.9932,1135.986,16,32,5.291822,,0.6580542
13369,2005,377.097,731.451,13.9241,155.613,419.005,99.984,205.034,30.092,0.301,0,80.5,0,116.238,160.757,7.121,0,54,0,0,0,229.384,312.446,,115.637,116.238,491.704,351.046,0,0,116.217,685.946,685.946,419.005,0,0,5.442,,,525.189,48.873,3695,1042.989,34.66,334613,3695,1042.989,6.530799,1.963048,6.59503,0,0.4271592,0.1100552,3.889225,0.2127456,0.2197782,1,0,0,687.0248,687.0248,10,10,5.748802,,0.2046784
13406,2000,104.085,339.64,4.7675,9.451,184.989,4.334,4.334,38.802,0.416,19.3,48.077,5.821,19.403,40,0.995,74.308,36.938,0,0,0,63.379,152.707,1.944,9.852,19.403,329.835,151.35,0,0,50.906,268.983,268.983,184.989,29.462,29.462,4.496,,,228.983,7.431,2810,220.6864,5.6875,325180,2810,220.6864,5.594648,-0.0050125,5.827886,0.0568249,0.4496143,0.1415528,2.005661,0.0278265,0.1177718,3,6.3122,18.9366,12.59947,37.7984,11.66667,35,5.961654,0.8333333,0.1777778
13406,2001,104.535,331.714,4.7305,12.563,183.809,3.567,3.567,38.856,0.416,10.037,54.36,7.761,15.661,35.997,0.96,73.615,42.104,0,0,0,47.742,147.905,0,7.974,15.661,336.016,143.661,0,0,44.233,270.593,270.593,183.809,32.021,32.021,3.594,,,234.596,5.601,2810,324.4476,8.35,325180,2810,324.4476,5.600616,-0.040822,5.804273,0.030258,0.4458811,0.1638761,1.722945,0.037873,0.1085182,1,0,0,94.5721,94.5721,33,33,6.478771,,0.8571429
13406,2002,116.417,290.629,3.935,11.437,153.318,4.093,4.093,38.963,0.418,0,57.6,4.673,9.261,28.3,0.976,20.414,54.909,0,7.035,0,38.95,137.255,0.056,-26.704,9.261,344.82,134.852,0,0,45.49,258.094,258.094,153.318,16.881,16.881,1.315,,,229.794,4.111,2810,192.4772,4.94,325180,2810,192.4772,5.553324,-0.0242927,5.672048,0,0.4722688,0.1981908,1.413666,0.0393526,0.097375,3,0,0,103.4783,310.4348,15.66667,47,5.186518,,0.8038315
13406,2003,131.108,302.195,4.1498,8.684,161.873,8.954,8.954,39.007,0.418,0.604,53.6,4.679,9.594,29.383,0.937,21.876,62.508,0,6.798,0,46.093,140.043,0.279,4.485,9.594,364.326,128.956,0,0,46.133,278.322,278.322,161.873,18.179,18.179,0.064,,,248.939,3.955,2810,242.2335,6.21,325180,2810,242.2335,5.628779,-0.065072,5.711072,0.0019987,0.4634193,0.1773689,1.374981,0.0287364,0.0972319,3,0,0,425.3375,1276.013,17.33333,52,5.647705,,0.6550384
13407,2000,276.796,1334.074,19.8258,39.418,629.609,0,0,31.757,0.034,5.152,371.672,11.39,50.919,109.799,2.6,239.518,184.472,0,0,0,139.491,704.465,0,27.811,50.919,1231.864,792.259,0,0,90.686,1116.706,1116.706,629.609,,,9.1,,1.8,1006.907,14.6,2820,448.5676,14.125,3252,2820,448.5676,7.018138,0.9555115,7.195992,0.0038619,0.5280554,0.2785992,2.681021,0.0295471,0.0823035,7,12.62884,88.4019,68.4803,479.3621,43.85714,307,6.372795,0.6866666,0.8031177
13407,2001,207.494,1230.422,19.2473,28.084,612.739,1.814,1.814,31.835,0.034,0,329.136,11.461,32.79,90.726,2.5,230.458,146.064,0,0,0,105.626,617.683,0,8.389,32.79,1250.576,759.429,0,0,54.674,1081.279,1081.279,612.739,,,1.144,,2.1,990.553,16.1,2820,493.1242,15.49,3252,2820,493.1241,6.9859,0.9162908,7.115112,0,0.5020091,0.2674985,2.778819,0.0228247,0.0737357,10,13.93557,139.3557,166.1203,1661.203,62,620,6.397053,0.5886905,0.8301529
13407,2002,190.262,965.21,13.3891,21.653,426.698,0,0,31.869,0.034,70.405,166.504,11.467,45.323,101.624,2.2,35.041,113.306,0,0,0,178.356,538.512,0,-194.307,45.323,1181.665,701.06,0,0,68.762,1013.968,1013.968,426.698,,,9.036,,1.2,912.344,17.3,2820,429.9128,13.49,3252,2820,429.9128,6.921627,0.7884573,6.872346,0.0729427,0.5579221,0.1725055,2.850707,0.0224335,0.1052869,4,13.26663,53.0665,301.1486,1204.594,44,176,5.812985,0.6666666,0.6132547
13407,2003,482.347,1117.069,10.6178,15.516,338.592,205.48,205.48,31.889,0.034,0,370.992,21.593,4.47,51.554,1.9,37.321,121.092,0,0,0,131.71,651.454,0,-96.585,4.47,1078.773,542.989,126.025,126.025,143.664,1109.275,1109.275,465.615,,,-54.391,,1.066,1057.721,14.9,2820,325.5867,10.21,3252,2820,325.5867,7.011462,0.6418539,7.018464,0,0.5831815,0.332112,2.701361,0.0138899,0.0461511,5,3.03528,15.1764,224.338,1121.69,42.8,214,6.651401,0,0.681792
13407,2004,377.9,1166.9,9.3812,15.1,287.2,5.6,5.6,32.032,0,0,471.5,18.6,-17,38.4,1.7,38.2,145,0,0,0,162.5,740.4,0,-38.8,-17,1247.3,655.5,126,126,200.2,1305,1305,426.5,,,-15.7,,0.5,1266.6,13,2820,342.4221,10.69,3252,2820,342.4221,7.173958,0.5306283,7.062106,0,0.6345017,0.404062,2.564949,0.0129403,0.0329077,3,0,0,1744.446,5233.338,62,186,5.776413,,0.7119522
13409,2000,27.409,80.462,2.6075,,20.138,0.061,1.91,7.723,0.008,35.149,0,0,0.542,6.204,0.324,0.594,10.174,0,0,0,59.557,60.324,0,-6.18,0.542,85.97,49.884,0,0,13.317,85.348,85.348,20.138,0,0,0.128,,,79.144,6.732,3081,22.2036,2.875,326113,3081,22.20362,4.446737,-1.127012,4.387785,0.4368398,0.7497204,0,1.906872,,0.0771047,2,13.4406,26.8812,41.52075,83.0415,29,58,6.733503,0.8611112,0.7192029
13409,2002,24.371,76.582,3.2309,7.085,40.474,1.998,2.529,12.527,0.012,7.499,9.253,0,-0.99,5.063,0.242,0.7,8.537,0,0,0,23.883,36.108,0,-4.191,-0.99,98.284,50.251,0,0,8.995,68.759,68.759,40.474,0,0,-0.087,,,63.696,7.685,3081,39.2095,3.13,326113,3081,39.20951,4.230608,-1.418818,4.338362,0.0979212,0.4714946,0.1208247,2.03927,0.0925152,0.0661121,2,0,0,86.82045,173.6409,16.5,33,5.660557,,0.6843711
13410,2000,40.692,75.19,2.8215,3.034,23.43,0.385,0.385,8.304,0.008,29.092,3.508,0.39,2.382,4.428,0.659,15.387,9.074,0,0,2.473,42.543,46.76,0,0.025,2.382,17.11,12.993,5,5,29.779,91.813,91.813,28.43,0.709,0.709,0.202,,,87.385,,3990,24.393,2.9375,339950,3990,24.393,4.519754,-0.4170317,4.320018,0.3869132,0.6218912,0.0466551,,0.0403511,0.0588908,4,4.740925,18.9637,390.984,1563.936,19,76,5.513144,0.3333333,0.5375777
13412,2001,11.681,17.66,0.6756,0.478,4.899,0.031,0.031,7.251,0.073,5.224,0,0,0.58,2.736,0.078,0,7.483,0,0,0,12.761,12.761,0,0.131,0.58,93.907,5.836,0,0,3.565,23.417,23.417,4.899,0,0,0,,,20.681,1.689,3674,7.3235,1.01,334413,3674,7.32351,3.153462,-2.551046,2.871302,0.2958097,0.7225934,0,0.5241367,0.0270668,0.1549264,2,11.0736,22.1472,27.7596,55.5192,6,12,5.167781,0.3333333,0.3666667
13421,2000,556.848,1477.321,3.7325,119.471,909.465,85.22,136.969,243.662,2.556,2.212,3.298,0,70.237,196.544,5.65,,20.149,0,,38.42,491.574,556.244,11.612,49.977,70.237,689.619,368.879,0,0,289.468,1279.55,1279.55,909.465,,,18.019,,,1083.006,264.445,7372,6700.705,27.5,511210,7372,6700.705,7.154263,1.731656,7.297986,0.0014973,0.3765221,0.0022324,5.577633,0.08087,0.1330408,68,27.19957,1849.57,309.8998,21073.18,23.07353,1569,5.246809,0.3042802,0.4233562
13421,2001,634.922,1730.03,4.4871,154.311,1121.347,206.311,274.794,249.904,2.556,1.397,1.476,0,159.802,297.906,5.6,,18.151,0,,58.918,472.391,608.683,0,141.287,159.802,795.719,417.189,0,0,258.402,1430.44,1430.44,1121.347,,,100.861,,19.3,1132.534,321.874,7372,5477.896,21.92,511210,7372,5477.896,7.265738,1.722767,7.455894,0.0008075,0.3518338,0.0008532,5.77416,0.0891956,0.172197,59,23.68374,1397.341,289.4051,17074.9,23.72881,1400,5.221843,0.2510113,0.4293344
